1526,brently01,,,1889,10,7,USA,IL,Peoria,1968,10,14,USA,CA,Los Angeles,Lynn,Brenton,,Lynn Davis,"Buck,Herb",165,70,R,R,8/10/1913,7/4/1921,,brently01,brently01,brenl101,brently01,brently01
1527,brenzbi01,,,1910,3,3,USA,CA,Oakland,1979,6,12,USA,CA,Oakland,Bill,Brenzel,,William Richard,,173,70,R,R,4/13/1932,9/28/1935,,brenzbi01,brenzbi01,brenb101,brenzbi01,brenzbi01
1528,bresnro01,bresnro01m,bresnro01h,1879,6,11,USA,OH,Toledo,1944,12,4,USA,OH,Toledo,Roger,Bresnahan,,Roger Philip,The Duke Of Tralee,200,69,R,R,8/27/1897,10/3/1915,,bresnro01,bresnro01,bresr102,bresnro01,bresnro01
1529,bressru01,,,1894,10,23,USA,PA,Coder,1966,11,7,USA,OH,Cincinnati,Rube,Bressler,,Raymond Bloom,,187,72,R,L,4/24/1914,7/17/1932,,bressru01,bressru01,bresr101,bressru01,bressru01
1530,bressed01,,,1932,5,2,USA,CA,Los Angeles,,,,,,,Eddie,Bressoud,,Edward Francis,,175,73,R,R,6/14/1956,9/26/1967,,bressed01,bressed01,brese101,bressed01,bressed01
1531,bretoji01,,,1891,7,15,USA,IL,Chicago,1973,5,30,USA,WI,Beloit,Jim,Breton,,John Frederick,,178,70,R,R,8/25/1913,7/17/1915,,bretoji01,bretoji01,bretj101,bretoji01,bretoji01
1532,brettge01,,brettge01h,1953,5,15,USA,WV,Glen Dale,,,,,,,George,Brett,,George Howard,Mullet,185,72,L,R,8/2/1973,10/3/1993,El Camino JC,brettge01,brettge01,bretg001,brettge01,brettge01
1533,bretthe01,,,1900,5,23,USA,VA,Lawrenceville,1974,11,25,USA,FL,St.Petersburg,Herb,Brett,,Herbert James,Duke,175,72,R,R,8/8/1924,8/5/1925,,bretthe01,bretthe01,bretd101,bretthe01,bretthe01
1534,brettke01,,,1948,9,18,USA,NY,Brooklyn,2003,11,18,USA,WA,Spokane,Ken,Brett,,Kenneth Alven,Kemer,190,72,L,L,9/27/1967,10/3/1981,,brettke01,brettke01,bretk101,brettke01,brettke01
1535,breuema01,,,1914,4,29,USA,MO,Rolla,1991,1,17,USA,MO,Rolla,Marv,Breuer,,Marvin Howard,Baby Face,185,74,R,R,5/4/1939,8/28/1943,,breuema01,breuema01,breum101,breuema01,breuema01
1536,brewebi01,,,1968,4,15,USA,TX,Fort Worth,,,,,,,Billy,Brewer,,William Robert,,175,73,L,L,4/8/1993,10/2/1999,,brewebi01,brewebi01,brewb001,brewebi01,brewebi01
1537,breweja01,,,1918,4,21,USA,CA,Los Angeles,2003,11,30,USA,CA,Sun City,Jack,Brewer,,Jack Herndon,Buddy,170,74,R,R,7/15/1944,4/18/1946,,breweja01,breweja01,brewj101,breweja01,breweja01
1538,breweji01,,breweji01h,1937,11,17,USA,CA,Merced,1987,11,16,USA,TX,Tyler,Jim,Brewer,,James Thomas,,186,73,L,L,7/17/1960,5/24/1976,,breweji01,breweji01,brewj102,breweji01,breweji01
1539,brewemi01,,,1959,10,24,USA,LA,Shreveport,,,,,,,Mike,Brewer,,Michael Quinn,,190,77,R,R,6/11/1986,7/2/1986,Foothill JC,brewemi01,brewemi01,brewm001,brewemi01,brewemi01
1540,brewero01,,,1966,2,24,USA,FL,Eustis,,,,,,,Rod,Brewer,,Rodney Lee,,210,75,L,L,9/5/1990,10/3/1993,Florida,brewero01,brewero01,brewr001,brewero01,brewero01
1541,breweto01,,,1931,9,3,USA,NC,Wadesboro,,,,,,,Tom,Brewer,,Thomas Austin,,175,73,R,R,4/18/1954,9/27/1961,,breweto01,breweto01,brewt101,breweto01,breweto01
1542,breweto02,,,1957,11,25,USA,LA,Coushatta,,,,,,,Tony,Brewer,,Anthony Bruce,,190,71,R,R,8/1/1984,9/30/1984,Miami (FL),breweto02,breweto02,brewt001,breweto02,breweto02
1543,brewija01,,,1971,9,28,USA,NC,Greenville,,,,,,,Jamie,Brewington,,Jamie Chancellor,,180,76,R,R,7/24/1995,9/24/2000,Virginia Commonwealth,brewija01,brewija01,brewj001,brewija01,brewija01
1544,brewsch01,,,1916,12,27,USA,LA,Marthaville,2000,10,1,USA,GA,Alma,Charlie,Brewster,,Charles Lawrence,,175,68,R,R,5/2/1943,5/29/1946,,brewsch01,brewsch01,brewc101,brewsch01,brewsch01
1545,briceal01,,,1937,10,1,USA,NY,New York,,,,,,,Alan,Brice,,Alan Healey,,215,77,R,R,9/22/1961,9/27/1961,,briceal01,briceal01,brica101,briceal01,briceal01
1546,brickfr01,,,1906,11,9,USA,KS,Saffordville,1961,4,8,USA,KS,Wichita,Fred,Brickell,,George Frederick,,160,67,L,R,8/19/1926,5/1/1933,,brickfr01,brickfr01,bricf101,brickfr01,brickfr01
1547,brickfr02,,,1935,3,19,USA,KS,Wichita,1965,10,15,USA,KS,Wichita,Fritz,Brickell,,Fritz Darrell,,157,65,R,R,4/30/1958,5/15/1961,,brickfr02,brickfr02,bricf102,brickfr02,brickfr02
1548,brickge01,,,1894,7,19,USA,MA,Everett,1947,2,23,USA,MA,Everett,George,Brickley,,George Vincent,,180,69,R,R,9/26/1913,10/1/1913,,brickge01,brickge01,bricg101,brickge01,brickge01
1549,brickra01,,,1925,5,2,USA,OH,Cincinnati,1994,5,9,USA,NY,Port Jefferson,Ralph,Brickner,,Ralph Harold,Brick,215,75,R,R,5/4/1952,9/17/1952,,brickra01,brickra01,bricr101,brickra01,brickra01
1550,brideji01,,,1927,2,13,USA,OH,Lancaster,1989,8,25,USA,CA,ElToro,Jim,Brideweser,,James Ehrenfeld,,165,72,R,R,9/29/1951,9/21/1957,,brideji01,brideji01,bridj101,brideji01,brideji01
1551,bridgma01,,,1931,6,2,USA,MS,Jackson,1990,9,3,USA,MS,Jackson,Marshall,Bridges,,Marshall,"Fox,Sheriff",165,73,B,L,6/17/1959,9/25/1965,,bridgma01,bridgma01,bridm101,bridgma01,bridgma01
1552,bridgro01,,,1927,8,7,USA,TX,Refugio,,,,,,,Rocky,Bridges,,Everett Lamar,,170,68,R,R,4/17/1951,10/1/1961,,bridgro01,bridgro01,bridr101,bridgro01,bridgro01
1553,bridgto01,,bridgto01h,1906,12,28,USA,TN,Gordonsville,1968,4,19,USA,TN,Nashville,Tommy,Bridges,,Thomas Jefferson Davis,,155,70,R,R,8/13/1930,7/20/1946,,bridgto01,bridgto01,bridt101,bridgto01,bridgto01
1554,bridwal01,,,1884,1,4,USA,OH,Friendship,1969,1,23,USA,OH,Portsmouth,Al,Bridwell,,Albert Henry,,170,69,L,R,4/16/1905,9/23/1915,,bridwal01,bridwal01,brida101,bridwal01,bridwal01
1555,briefbu01,,,1892,7,3,USA,MI,Remus,1963,2,11,USA,WI,Milwaukee,Bunny,Brief,born Anthony John Grzeszkowski,Anthony Vincent,,185,72,R,R,9/22/1912,6/24/1917,,briefbu01,briefbu01,brieb101,briefbu01,briefbu01
1556,briggbu01,,,1875,7,8,USA,NY,Poughkeepsie,1911,2,18,USA,OH,Cleveland,Buttons,Briggs,,Herbert Theodore,,180,73,R,R,4/23/1896,9/25/1905,,briggbu01,briggbu01,brigb101,briggbu01,briggbu01
1557,briggch01,,,1861,8,,USA,IL,Batavia,1920,3,10,USA,WA,Seattle,Charlie,Briggs,,Charles R.,,170,67,,,5/2/1884,8/5/1884,,briggch01,briggch01,brigc101,briggch01,briggch01
1558,briggda01,,,1952,11,18,USA,CA,Scotia,,,,,,,Dan,Briggs,,Dan Lee,,180,72,L,L,9/10/1975,7/3/1982,Cal Berkeley,briggda01,briggda01,brigd101,briggda01,briggda01
1559,brigggr01,,,1865,3,16,USA,PA,Pittsburgh,1928,5,31,USA,PA,Pittsburgh,Grant,Briggs,,Grant,,170,71,,,4/17/1890,6/22/1895,,brigggr01,brigggr01,brigg101,brigggr01,brigggr01
1560,briggjo01,,,1934,1,24,USA,CA,Natoma,,,,,,,John,Briggs,,Jonathan Tift,,175,70,R,R,4/17/1956,9/4/1960,,briggjo01,briggjo01,brigj101,briggjo01,briggjo01
1561,briggjo02,,briggjo02h,1944,3,10,USA,NJ,Paterson,,,,,,,Johnny,Briggs,,John Edward,,190,73,L,L,4/17/1964,9/28/1975,,briggjo02,briggjo02,brigj102,briggjo02,briggjo02
1562,brighha01,,,1929,9,22,USA,MO,Kansas City,2000,3,13,USA,CA,Sacramento,Harry,Bright,,Harry James,,190,72,R,R,8/7/1958,6/30/1965,,brighha01,brighha01,brigh101,brighha01,brighha01
1563,brilene01,,brilene01h,1943,8,5,USA,CA,Dorris,2005,2,13,USA,FL,Orlando,Nelson,Briles,,Nelson Kelley,,195,71,R,R,4/19/1965,9/13/1978,,brilene01,brilene01,briln101,brilene01,brilene01
1564,brilegr01,,,1965,5,24,USA,NC,Greenville,,,,,,,Greg,Briley,,Gregory,Pee Wee,175,69,L,R,6/27/1988,9/24/1993,North Carolina State,brilegr01,brilegr01,brilg001,brilegr01,brilegr01
1565,brillfr01,,,1864,3,30,USA,NY,Astoria,1944,11,19,USA,NY,Flushing,Frank,Brill,born Francis Hasbrouck Briell,Francis Hasbrouck,,155,68,R,R,6/23/1884,8/8/1884,,brillfr01,brillfr01,brilf101,brillfr01,brillfr01
1566,brillji01,,,1903,9,28,USA,VA,Dublin,1972,9,2,USA,VA,Radford,Jim,Brillheart,,James Benson,,170,71,R,L,4/17/1922,6/3/1931,,brillji01,brillji01,brilj101,brillji01,brillji01
1567,brinkbr01,,,1965,1,20,USA,CA,Roseville,,,,,,,Brad,Brink,,Bradford Albert,,195,74,R,R,5/17/1992,7/19/1994,USC,brinkbr01,brinkbr01,brinb001,brinkbr01,brinkbr01
1568,brinkbi01,,,1883,8,30,USA,MO,Warrensburg,1965,2,5,USA,CA,Arcadia,Bill,Brinker,,William Hutchinson,Dode,190,73,B,R,4/24/1912,5/27/1912,,brinkbi01,brinkbi01,brinb101,brinkbi01,brinkbi01
1569,brinkch01,,,1944,9,16,USA,OH,Cincinnati,,,,,,,Chuck,Brinkman,,Charles Ernest,,185,73,R,R,7/10/1969,8/4/1974,,brinkch01,brinkch01,brinc101,brinkch01,brinkch01
1570,brinked01,,,1941,12,8,USA,OH,Cincinnati,,,,,,,Ed,Brinkman,,Edwin Albert,,170,72,R,R,9/6/1961,9/28/1975,,brinked01,brinked01,brine101,brinked01,brinked01
1571,brinkle01,,,1926,10,20,USA,MO,Cape Girardeau,1998,7,2,USA,MO,Cape Girardeau,Leon,Brinkopf,,Leon Clarence,,185,71,R,R,4/18/1952,5/5/1952,,brinkle01,brinkle01,brinl101,brinkle01,brinkle01
1572,briodfa01,,,1858,8,13,USA,NY,Lansingburg,1903,6,22,USA,IL,Chicago,Fatty,Briody,,Charles F.,Alderman,190,68,,R,6/16/1880,7/24/1888,,briodfa01,briodfa01,briof101,briodfa01,briodfa01
1573,briscjo01,,,1967,9,22,USA,IL,LaGrange,,,,,,,John,Briscoe,,John Eric,,185,75,R,R,4/18/1991,5/21/1996,Texas Christian,briscjo01,briscjo01,brisj001,briscjo01,briscjo01
1574,brisslo01,,,1924,6,5,USA,SC,Anderson,,,,,,,Lou,Brissie,,Leland Victor,,210,76,L,L,9/28/1947,9/1/1953,,brisslo01,brisslo01,brisl101,brisslo01,brisslo01
1575,,bristda99m,,1933,6,23,,,,,,,,,,Dave,Bristol,,,,175,71,,,,,,bristda99,bristda99,brisd801,bristda99,bristda99
1576,bristge01,,,1870,5,,USA,IL,Paw Paw,,,,,,,George,Bristow,,George T.,,170,70,,R,4/15/1899,5/8/1899,,bristge01,bristge01,brisg101,bristge01,bristge01
1577,britobe01,,,1963,12,4,D.R.,,San Cristobal,,,,,,,Bernardo,Brito,,Bernardo,,190,73,R,R,9/15/1992,6/24/1995,,britobe01,britobe01,britb001,britobe01,britobe01
1578,britojo01,,,1966,6,22,D.R.,,Moncion,,,,,,,Jorge,Brito,,Jorge Manuel (Uceta),,190,73,R,R,4/30/1995,4/21/1996,Acedemia La Trimitaria,britojo01,britojo01,britj001,britojo01,britojo01
1579,britoti01,,,1972,5,28,D.R.,,Santo Domingo,,,,,,,Tilson,Brito,,Tilson Manuel (Jiminez),,170,72,R,R,4/1/1996,9/28/1997,,britoti01,britoti01,britt001,britoti01,britoti01
1580,brittji01,,,1856,2,25,USA,NY,Brooklyn,1923,2,28,USA,CA,San Francisco,Jim,Britt,,James Edward,,,,,,5/2/1872,11/1/1873,,brittji01,brittji01,britj103,brittji01,brittji01
1581,brittgu01,,,1909,11,29,USA,NC,Wilmington,1974,2,16,USA,NC,Wilmington,Gus,Brittain,,August Schuster,,192,70,R,R,7/22/1937,9/15/1937,,brittgu01,brittgu01,britg102,brittgu01,brittgu01
1582,brittja01,,,1924,3,4,USA,IL,Athens,1994,1,5,USA,IL,Springfield,Jack,Brittin,,John Albert,,175,71,R,R,9/15/1950,5/13/1951,,brittja01,brittja01,britj102,brittja01,brittja01
1583,brittgi01,,,1891,9,21,USA,KS,Parsons,1983,6,20,USA,KS,Parsons,Gil,Britton,,Stephen Gilbert,,160,70,R,R,9/20/1913,9/23/1913,,brittgi01,brittgi01,britg101,brittgi01,brittgi01
1584,brittji02,,,1944,3,25,USA,NY,North Tonawanda,,,,,,,Jim,Britton,,James Allan,,225,77,R,R,9/20/1967,9/25/1971,,brittji02,brittji02,britj101,brittji02,brittji02
1585,brizzto01,,,1957,1,14,USA,CA,Santa Monica,,,,,,,Tony,Brizzolara,,Anthony John,,215,77,R,R,5/19/1979,9/28/1984,Texas,brizzto01,brizzto01,brizt001,brizzto01,brizzto01
1586,broacjo01,,,1909,10,3,USA,MA,Lawrence,1985,5,16,USA,MA,Lawrence,Johnny,Broaca,,John Joseph,,190,71,R,R,6/2/1934,9/23/1939,,broacjo01,broacjo01,broaj101,broacjo01,broacjo01
1587,brobepe01,,,1950,3,2,USA,FL,West Palm Beach,,,,,,,Pete,Broberg,,Peter Sven,,205,75,R,R,6/20/1971,10/1/1978,,brobepe01,brobepe01,brobp101,brobepe01,brobepe01
1588,brocado01,,,1967,5,16,USA,PA,Clearfield,,,,,,,Doug,Brocail,,Douglas Keith,,220,77,L,R,9/8/1992,,Lamar CC,brocado01,brocado01,brocd001,brocado01,brocado01
1589,brockch01,,,1970,2,5,USA,FL,Orlando,,,,,,,Chris,Brock,,Terrence Christopher,,175,72,R,R,6/11/1997,9/28/2002,Florida State,brockch01,brockch01,brocc001,brockch01,brockch01
1590,brockgr01,,,1957,6,14,USA,OR,McMinnville,,,,,,,Greg,Brock,,Gregory Allen,,200,75,L,R,9/1/1982,6/28/1991,Wyoming,brockgr01,brockgr01,brocg001,brockgr01,brockgr01
1591,brockjo01,,,1896,10,16,USA,IL,Hamilton,1951,10,27,USA,MO,Clayton,John,Brock,,John Roy,,165,66,R,R,8/10/1917,9/2/1918,,brockjo01,brockjo01,brocj101,brockjo01,brockjo01
1592,brocklo01,,brocklo01h,1939,6,18,USA,AR,El Dorado,,,,,,,Lou,Brock,,Louis Clark,,170,71,L,L,9/10/1961,9/30/1979,,brocklo01,brocklo01,brocl102,brocklo01,brocklo01
1593,brockta01,,,1973,12,25,USA,CA,Goleta,,,,,,,Tarrik,Brock,,,,170,75,L,L,3/29/2000,4/22/2000,Benetton Treviso,brockta01,brockta01,broct001,brockta01,brockta01
1594,brockle01,,,1880,7,23,USA,IL,Brownsville,1960,9,19,USA,IL,Norris City,Lew,Brockett,,Lewis Albert,King,168,70,R,R,4/25/1907,7/26/1911,,brockle01,brockle01,brocl101,brockle01,brockle01
1595,brodema01,,,1877,12,1,USA,PA,Lattimer,1940,2,26,USA,PA,Freeland,Matt,Broderick,,Matthew Thomas,,135,66,R,R,5/1/1903,5/6/1903,,brodema01,brodema01,brodm101,brodema01,brodema01
1596,brodist01,,,1868,9,11,USA,VA,Warrenton,1935,10,30,USA,MD,Baltimore,Steve,Brodie,,Walter Scott,,180,71,L,R,4/21/1890,10/4/1902,,brodist01,brodist01,brods101,brodist01,brodist01
1597,brododi01,,,1932,7,26,USA,NJ,Bayonne,,,,,,,Dick,Brodowski,,Richard Stanley,,182,73,R,R,6/15/1952,7/4/1959,,brododi01,brododi01,brodd101,brododi01,brododi01
1598,brogler01,,,1935,8,27,USA,CA,Berkeley,,,,,,,Ernie,Broglio,,Ernest Gilbert,,200,74,R,R,4/11/1959,7/2/1966,,brogler01,brogler01,broge101,brogler01,brogler01
1599,brognri01,,,1970,4,18,USA,MA,Turners Falls,,,,,,,Rico,Brogna,,Rico Joseph,,190,74,L,L,8/8/1992,7/16/2001,,brognri01,brognri01,brogr001,brognri01,brognri01
1600,brohaja01,,,1950,2,26,USA,CA,Maywood,,,,,,,Jack,Brohamer,,John Anthony (Jr.),,165,70,L,R,4/18/1972,9/28/1980,,brohaja01,brohaja01,brohj101,brohaja01,brohaja01
1601,brohatr01,,,1973,1,14,USA,MD,Cambridge,,,,,,,Troy,Brohawn,,Michael Troy,,190,73,L,L,4/14/2001,5/12/2003,,brohatr01,brohatr01,broht001,brohatr01,brohatr01
1602,brondke01,,,1921,10,17,USA,NE,Bradshaw,2004,10,3,USA,CA,Van Nuys,Ken,Brondell,,Kenneth Leroy,,195,73,R,R,5/3/1944,10/1/1944,,brondke01,brondke01,bronk101,brondke01,brondke01
1603,bronkje01,,,1965,9,18,Afghanistan,,Kabul,,,,,,,Jeff,Bronkey,,Jacob Jeffery,,215,75,R,R,5/2/1993,8/12/1995,,bronkje01,bronkje01,bronj001,bronkje01,bronkje01
1604,bronkhe01,,,1885,3,31,USA,CT,South Manchester,1968,5,27,USA,CT,Somers,Herman,Bronkie,,Herman Charles,Dutch,165,69,R,R,9/20/1910,8/15/1922,,bronkhe01,bronkhe01,bronh101,bronkhe01,bronkhe01
1605,bronsji01,,,1936,6,22,USA,TX,Fort Worth,,,,,,,Jim,Bronstad,,James Warren,,196,75,R,R,6/7/1959,10/4/1964,,bronsji01,bronsji01,bronj101,bronsji01,bronsji01
1606,brookik01,,,1949,1,3,USA,PA,Chambersburg,,,,,,,Ike,Brookens,,Edward Dwain,,170,77,R,R,6/17/1975,6/25/1975,,brookik01,brookik01,brooi101,brookik01,brookik01
1607,brookto01,,,1953,8,10,USA,PA,Chambersburg,,,,,,,Tom,Brookens,,Thomas Dale,,165,70,R,R,7/10/1979,9/30/1990,Mansfield State,brookto01,brookto01,broot001,brookto01,brookto01
1608,brookbo01,,,1945,11,1,USA,CA,Los Angeles,1994,10,11,USA,CA,Harbor City,Bobby,Brooks,,Robert,,165,68,R,R,9/1/1969,6/5/1973,,brookbo01,brookbo01,broob101,brookbo01,brookbo01
1609,brookha01,,,1865,11,30,USA,PA,Philadelphia,1945,12,5,USA,PA,Philadelphia,Harry,Brooks,,Henry Frank,,,,,,7/24/1886,7/24/1886,,brookha01,brookha01,brooh101,brookha01,brookha01
1610,brookhu01,,brookhu01h,1956,9,24,USA,CA,Los Angeles,,,,,,,Hubie,Brooks,,Hubert (Jr.),,178,72,R,R,9/4/1980,7/2/1994,Arizona State,brookhu01,brookhu01,brooh001,brookhu01,brookhu01
1611,brookje01,,,1967,3,23,USA,NY,Syracuse,,,,,,,Jerry,Brooks,,Jerome Edward,,195,72,R,R,9/6/1993,9/28/1996,,brookje01,brookje01,brooj001,brookje01,brookje01
1612,brookma01,,,1897,8,18,USA,WI,Milwaukee,1962,6,17,USA,MO,Kirkwood,Mandy,Brooks,born Jonathan Joseph Brozek,Jonathan Joseph,,165,69,R,R,5/30/1925,6/22/1926,,brookma01,brookma01,broom101,brookma01,brookma01
1613,brosisc01,,brosisc01h,1966,8,15,USA,OR,Hillsboro,,,,,,,Scott,Brosius,,Scott David,,185,73,R,R,8/7/1991,10/6/2001,Linfield,brosisc01,brosisc01,bross001,brosisc01,brosisc01
1614,brosksi01,,,1911,3,23,USA,PA,Iselin,1975,5,17,USA,OH,Canton,Sig,Broskie,,Sigmund Theodore,Chops,200,71,R,R,9/11/1940,9/29/1940,,brosksi01,brosksi01,bross101,brosksi01,brosksi01
1615,brosnji01,,,1929,10,24,USA,OH,Cincinnati,,,,,,,Jim,Brosnan,,James Patrick,,197,76,R,R,4/15/1954,9/21/1963,,brosnji01,brosnji01,brosj101,brosnji01,brosnji01
1616,brosste01,,,1966,3,30,USA,TX,ElPaso,,,,,,,Terry,Bross,,Terrence Paul,,234,81,R,R,9/4/1991,9/14/1993,St. John's,brosste01,brosste01,brost001,brosste01,brosste01
1617,brossfr01,,,1944,7,31,USA,ND,Drayton,,,,,,,Frank,Brosseau,,Franklin Lee,,180,73,R,R,9/10/1969,6/13/1971,,brossfr01,brossfr01,brosf101,brossfr01,brossfr01
1618,brottto01,,,1891,4,30,USA,MN,Halstad,1929,8,5,USA,IL,Chicago,Tony,Brottem,,Anton Christian,,176,72,R,R,4/17/1916,9/29/1921,,brottto01,brottto01,brott101,brottto01,brottto01
1619,brougca01,,,1860,12,28,USA,WI,Magnolia,1939,3,15,USA,WI,Evansville,Cal,Broughton,,Cecil Calvert,,180,70,R,R,5/2/1883,4/21/1888,,brougca01,brougca01,brouc101,brougca01,brougca01
1620,brouhma01,,,1956,5,22,USA,CA,Burbank,,,,,,,Mark,Brouhard,,Mark Steven,,210,73,R,R,4/12/1980,10/6/1985,Pierce JC,brouhma01,brouhma01,broum001,brouhma01,brouhma01
1621,broutar01,,,1882,11,25,USA,AL,Montgomery,1959,9,28,USA,SC,Charleston,Art,Brouthers,,Arthur Henry,,,73,R,R,4/14/1906,6/23/1906,,broutar01,broutar01,broua101,broutar01,broutar01
1622,broutda01,,broutda01h,1858,5,8,USA,NY,Sylvan Lake,1932,8,2,USA,NJ,E.Orange,Dan,Brouthers,,Dennis Joseph,Big Dan,207,74,L,L,6/23/1879,10/4/1904,,broutda01,broutda01,broud101,broutda01,broutda01
1623,brovijo01,,,1922,2,18,USA,CA,Davenport,1994,8,15,USA,CA,Santa Cruz,Joe,Brovia,,Giuseppe Giovanni,Ox,195,75,L,R,7/3/1955,8/5/1955,,brovijo01,brovijo01,brovj101,brovijo01,brovijo01
1624,browsc01,,,1969,3,17,USA,MT,Butte,,,,,,,Scott,Brow,,Scott John,,200,75,R,R,4/28/1993,5/31/1998,,browsc01,browsc01,brows002,browsc01,browsc01
1625,browebo01,,,1960,1,10,USA,NY,Jamaica,,,,,,,Bob,Brower,,Robert Richard,,185,71,R,R,9/3/1986,5/30/1989,Duke,browebo01,browebo01,browb002,browebo01,browebo01
1626,browefr01,,,1893,3,26,USA,VA,Gainesville,1960,11,20,USA,MD,Baltimore,Frank,Brower,,Frank Willard,Turkeyfoot,180,74,L,R,8/14/1920,9/24/1924,,browefr01,browefr01,browf102,browefr01,browefr01
1627,broweji01,,,1972,12,29,USA,MN,Edina,,,,,,,Jim,Brower,,,,205,74,R,R,9/5/1999,8/14/2007,,broweji01,broweji01,browj003,broweji01,broweji01
1628,browelo01,,,1900,7,1,USA,OH,Cleveland,1994,3,4,USA,TX,Tyler,Louis,Brower,,Louis Lester,,155,70,R,R,6/13/1931,7/27/1931,,browelo01,browelo01,browl106,browelo01,browelo01
1629,brown01,,,,,,,,,,,,,,,,Brown,,,,,,,,7/29/1874,8/31/1874,,brown01,brown01,browu101,brown01,brown01
1630,brownad01,,,1974,2,7,USA,MS,McComb,,,,,,,Adrian,Brown,,Adrian Demond,,175,72,B,R,5/16/1997,5/23/2006,,brownad01,brownad01,browa001,brownad01,brownad01
1631,brownal01,,,1925,4,16,USA,VA,Norfolk,,,,,,,Alton,Brown,,Alton Leo,Deacon,195,74,R,R,4/21/1951,5/27/1951,,brownal01,brownal01,browa101,brownal01,brownal01
1632,brownbi01,,,1893,7,8,USA,TX,Coleman,1965,5,13,USA,TX,Lubbock,Bill,Brown,,William Verna,Verna,185,68,L,L,8/15/1912,9/13/1912,,brownbi01,brownbi01,browb104,brownbi01,brownbi01
1633,brownbo01,,,1889,2,20,USA,NJ,Woodbury,1977,2,8,USA,NJ,Burlington,Boardwalk,Brown,,Carroll William,,178,73,R,R,9/27/1911,10/7/1915,,brownbo01,brownbo01,browb103,brownbo01,brownbo01
1634,brownbo02,,,1911,4,1,USA,MA,Dorchester,1990,8,3,USA,MA,Pembroke,Bob,Brown,,Robert Murray,,190,72,R,R,4/21/1930,5/3/1936,,brownbo02,brownbo02,browb106,brownbo02,brownbo02
1635,brownbo03,,,1924,10,25,USA,WA,Seattle,,,,,,,Bobby,Brown,,Robert William,Doc,180,73,L,R,9/22/1946,6/30/1954,,brownbo03,brownbo03,browb105,brownbo03,brownbo03
1636,brownbo04,,,1954,5,24,USA,VA,Eastville,,,,,,,Bobby,Brown,,Rogers Lee,,190,74,B,R,4/5/1979,10/5/1985,,brownbo04,brownbo04,browb001,brownbo04,brownbo04
1637,brownbr01,,,1971,6,22,USA,CA,Porterville,,,,,,,Brant,Brown,,Brant Michael,,220,75,L,L,6/15/1996,8/29/2000,Fresno State,brownbr01,brownbr01,browb003,brownbr01,brownbr01
1638,brownbu01,,,1881,8,31,USA,IA,Boone,1914,2,9,USA,IA,Sioux City,Buster,Brown,,Charles Edward,Yank,180,72,R,R,6/22/1905,4/26/1913,,brownbu01,brownbu01,browb102,brownbu01,brownbu01
1639,brownch01,,,1871,,,USA,IN,Bluffton,1938,4,3,USA,OH,Monclova,Charlie,Brown,,Charles Edward,,180,72,,L,8/4/1897,8/14/1897,,brownch01,brownch01,browc101,brownch01,brownch01
1640,brownch02,,,1961,8,15,USA,MS,Jackson,2006,12,26,USA,TX,Houston,Chris,Brown,,John Christopher,,185,72,R,R,9/3/1984,5/16/1989,,brownch02,brownch02,browc002,brownch02,brownch02
1641,browncl01,,,1903,7,8,USA,PA,Blackash,1955,12,31,USA,OH,Rocky River,Clint,Brown,,Clinton Harold,,190,73,L,R,9/27/1928,6/7/1942,,browncl01,browncl01,browc103,browncl01,browncl01
1642,browncu01,,,1888,12,9,USA,KS,Spring Hill,1968,6,10,USA,KS,Spring Hill,Curly,Brown,,Charles Roy,Lefty,165,70,L,L,9/8/1911,6/1/1915,,browncu01,browncu01,browc104,browncu01,browncu01
1643,browncu03,,,1960,1,15,USA,FL,Fort Lauderdale,,,,,,,Curt,Brown,,Curtis Steven,,200,77,R,R,6/10/1983,6/14/1987,Broward JC,browncu03,browncu03,browc001,browncu03,browncu03
1644,browncu02,,,1945,9,14,USA,CA,Sacramento,,,,,,,Curtis,Brown,,Curtis,,180,71,R,R,5/27/1973,5/27/1973,,browncu02,browncu02,browc102,browncu02,browncu02
1645,brownda01,,,1955,10,29,USA,OK,Oklahoma City,,,,,,,Darrell,Brown,,Darrell Wayne,,184,72,B,R,4/11/1981,9/30/1984,Cal St. Los Angeles,brownda01,brownda01,browd001,brownda01,brownda01
1646,brownde02,,,1978,3,27,USA,NY,Bronx,,,,,,,Dee,Brown,,,,210,71,L,R,9/14/1998,9/18/2007,,brownde02,brownde02,browd002,brownde02,brownde02
1647,brownde01,,,1892,10,4,USA,IL,Anna,1964,12,21,USA,IL,Carbondale,Delos,Brown,,Delos Hight,,160,69,R,R,6/12/1914,6/12/1914,,brownde01,brownde01,browd103,brownde01,brownde01
1648,browndi01,,,1935,1,17,USA,WV,Shinnston,1970,4,17,USA,MD,Baltimore,Dick,Brown,,Richard Ernest,,176,74,R,R,6/20/1957,10/3/1965,,browndi01,browndi01,browd102,browndi01,browndi01
1649,browndr01,,,1885,1,31,USA,CA,Los Angeles,1927,1,27,USA,MO,Parkville,Drummond,Brown,,Drummond Nicol,,180,72,R,R,4/25/1913,10/3/1915,,browndr01,browndr01,browd101,browndr01,browndr01
1650,browned01,,,,,,,,,,,,,,,Ed,Brown,,Edward P.,,178,,,R,8/19/1882,6/30/1884,,browned01,browned01,browe103,browned01,browned01
